CPU Utilization [%],Sampling Rate [µs],Threshold [%],Modeled Arrival Rate [jobs/s],Measured Arrival Rate [jobs/s],Measured Mean Service Time [ms],Measured Mean Service Rate [jobs/s],Modeled MRT (k/λ) [ms],Modeled MRT (W+S) [ms],Measured MRT [ms],Measured Mean Interarrival Time [ms],Modeled Utilization [%],Modeled Busy Probability (1-π₀),Measured Utilization [%],Highest State,Measured Mean CPU Time [ms],Measured Mean CORE Frequency [KHz],Modeled CORE Power [W],Measured CORE Power [W]
80,100000,85,7.12,6.985,108.879623,9.18445501965046,268.496404761405,271.242330217848,271.268521,0.143060140720115,76.0524166655,76.1632068718683,75.86,11,108.865791,2369454,1.59996179664728,None
90,100000,85,8.01,8.05333333333333,108.313413,9.23246689678221,396.222856179554,407.367966429429,407.386746,0.124095599251656,87.228401936,86.4341887417219,86.84,20,108.298124,2383299,1.6115624118152,None
90,100000,85,8.01,8.12,108.185805,9.24335683410592,519.443062599594,516.94447255275,516.967522,0.123121605398194,87.84687366,87.7976190476191,87.6,21,108.167463,2385690,1.61355959754869,None
90,100000,85,8.01,7.97833333333333,108.210798,9.24122193424726,447.891543880441,447.918936198663,447.940115,0.125327985858993,86.334181671,87.1213703781074,85.95,16,108.191084,2383568,1.61178171360557,None
90,100000,85,8.01,7.985,108.453646,9.22052910973597,452.620213725197,453.303225329159,453.3263,0.12522002667752,86.600236331,86.5894385305782,86.21,16,108.43862,2385373,1.61328767812224,None
90,100000,85,8.01,8.025,108.289383,9.23451563113994,473.908444211528,473.729353873728,473.754056,0.124537737770509,86.9022298575,86.0020768431983,86.66,19,108.27108,2385810,1.61365442164299,None
90,100000,85,8.01,8.015,108.47605,9.21862475634022,492.980319833355,489.230792983365,489.254201,0.12476418554606,86.943554075,87.0347265543772,86.7,19,108.456697,2387074,1.61470823037927,None
90,100000,85,8.01,7.85166666666667,108.549784,9.2123628730574,422.528719079771,422.780948532796,422.805051,0.127357954493101,85.2296720706667,85.6612184249629,84.86,21,108.531289,2382317,1.61073294299585,None
100,100000,85,8.9,8.70166666666667,108.171098,9.24461356581589,1123.43000936834,1114.35359088527,1114.374892,0.114907776428462,94.1268837763333,94.9530741237311,93.85,41,108.152482,2390330,1.61746184856563,None
100,100000,85,8.9,9.06666666666667,108.172063,9.24453109487244,1916.49207936851,1935.25504033511,1935.27505,0.110280951791912,98.0760037866667,97.3621323529412,97.13,60,108.152719,2392499,1.61928801711719,None
100,100000,85,8.9,8.86,107.969878,9.2618424557264,909.718011301968,926.921104879985,926.937418,0.112865904671558,95.661311908,95.1373212942062,94.9,30,107.951774,2391768,1.61866631816609,None
100,100000,85,8.9,9.02833333333333,107.962452,9.26247951463718,2188.33979367902,2190.16497613532,2190.186063,0.110757263166697,97.472100414,97.3324718478863,97.18,66,107.942442,2391674,1.61860060859717,None
100,100000,85,8.9,8.68333333333333,108.260492,9.23698000559613,1063.56814187982,1057.86901678906,1057.888466,0.115122484179655,94.0061938866667,94.510556621881,93.73,41,108.244594,2390452,1.61756287662453,None
100,100000,85,8.9,8.97666666666667,107.971187,9.26173016880883,1179.75127439778,1200.36190541664,1200.380504,0.111270061963238,96.9221355303333,96.8900854066097,96.48,47,107.950532,2391597,1.61853254263641,None
100,100000,85,8.9,8.80166666666667,107.937275,9.26464004209852,1050.92118706036,1056.10750888222,1056.124999,0.113595918447453,95.0027915458333,95.0482863094111,94.57,43,107.920027,2391321,1.61829188995437,None
100,100000,85,8.9,9.11166666666667,108.066231,9.25358449856551,2002.49002202851,2025.91086294513,2025.932424,0.109736183618255,98.4663474795,98.1982805926468,97.84,61,108.04809,2393320,1.61997630892936,None
100,100000,85,8.9,8.64666666666667,108.147565,9.24662520140883,882.935027692754,882.45822454202,882.480156,0.115648979426176,93.5115945366667,93.6488049344642,93.25,30,108.128116,2391564,1.61848712310749,None
100,100000,85,8.9,8.945,108.069445,9.25330929570333,1039.99734209941,1062.40797852208,1062.427157,0.11176641556512,96.6681185525,96.7672815353084,96.21,30,108.049613,2392407,1.61920622601984,None
10,100000,90,0.89,0.865,122.475296,8.16491188557732,153.697083096662,132.662678379576,132.83678,1.15504245505588,10.594113104,11.7533718689788,10.65,2,122.462562,2063737,1.34483179774968,None
10,100000,90,0.89,0.85,122.550339,8.15991214842743,166.089965397924,132.732520852941,132.93321,1.17611593680392,10.416778815,13.3333333333333,10.5,3,122.532823,2113856,1.38659813354113,None
10,100000,90,0.89,0.94,121.642123,8.22083646139586,132.03561189075,129.742533494681,129.947661,1.0636015388883,11.434359562,11.1702127659574,11.52,3,121.626742,2110452,1.38376637558412,None
10,100000,90,0.89,0.895,121.419833,8.2358868011291,120.678713731365,128.111677067039,128.269653,1.11400980695531,10.8670750535,10.4283054003724,10.95,2,121.392906,2067677,1.34811666674032,None
10,100000,90,0.89,0.85,122.017485,8.19554672840536,149.942329873126,131.23809014902,131.463515,1.1747105320549,10.371486225,11.5686274509804,10.45,2,122.00269,2047767,1.33152212036186,None
10,100000,90,0.89,0.953333333333333,121.192198,8.2513562465465,140.165511344551,129.172293776224,129.186712,1.0485181891049,11.5536562093333,12.8384279475983,11.62,2,121.177799,2104768,1.37903004513663,None
10,100000,90,0.89,0.845,123.485858,8.09809330555083,95.7015977498454,129.035762932939,129.271912,1.17918325428994,10.434555001,8.08678500986193,10.51,1,123.46082,2091022,1.36756929274611,None
10,100000,90,0.89,0.923333333333333,121.542156,8.22759800311589,115.341005356515,128.453810666065,128.66205,1.08191202767509,11.222392404,10.2888086642599,11.3,2,121.527567,2137599,1.40638851028439,None
10,100000,90,0.89,0.93,121.358345,8.24005963495959,125.25532816896,129.704086933692,129.872297,1.0697381461595,11.286326085,10.3942652329749,11.37,3,121.344311,2112664,1.38560903317919,None
10,100000,90,0.89,0.873333333333333,121.908617,8.20286559398832,102.703805139561,128.224094727099,128.384119,1.13962345423473,10.6466858846667,8.77862595419848,10.74,2,121.89033,2070616,1.35056489974882,None
20,100000,90,1.78,1.80333333333333,115.265881,8.67559412485643,117.875776015526,129.140931580407,129.225548,0.554228063158965,20.7862805403333,18.8539741219963,20.83,3,115.239997,2236021,1.48845883444968,None
20,100000,90,1.78,1.79,115.153766,8.68404078074181,130.561884252468,130.761968310987,130.846596,0.558063295910615,20.612524114,20.9497206703911,20.65,2,115.140594,2238967,1.49091304223461,None
20,100000,90,1.78,1.785,115.216568,8.67930730240116,123.448072039273,129.861409111111,129.974506,0.559902279472456,20.566157388,20.1680672268908,20.62,3,115.202595,2246537,1.49722158176573,None
20,100000,90,1.78,1.71,115.864061,8.63080399020366,135.084299442564,130.667081926901,130.761629,0.584438191898636,19.812754431,20.4678362573099,19.87,3,115.841669,2224858,1.47915084263181,None
20,100000,90,1.78,1.76666666666667,116.142741,8.61009471095572,129.227483090068,131.640441617925,131.727074,0.564876454396226,20.51855091,20.7547169811321,20.57,2,116.12993,2239259,1.49115597415853,None
20,100000,90,1.78,1.795,115.334546,8.67042906641346,126.990531317003,130.531514446611,130.638017,0.557050554453111,20.702551007,20.2878365831012,20.74,3,115.319977,2243329,1.49454871926573,None
20,100000,90,1.78,1.71833333333333,115.987862,8.62159180070066,129.261562747834,129.917851661494,130.026725,0.581641190265761,19.9305809536667,20.4655674102813,19.98,2,115.972512,2226349,1.48039397919907,None
20,100000,90,1.78,1.79,115.049316,8.69192477424203,121.719047470429,128.991796738361,129.091659,0.558146196180633,20.593827564,19.7392923649907,20.65,3,115.03184,2218801,1.47410707662203,None
30,100000,90,2.67,2.68333333333333,112.963183,8.85244177299784,147.679487674087,139.539851944099,139.609499,0.372541325819255,30.3117874383333,32.111801242236,30.33,4,112.949347,2288074,1.53188925168417,None
30,100000,90,2.67,2.63166666666667,112.894619,8.85781810380174,133.079794532498,136.56941181064,136.640292,0.378625826057632,29.7101005668333,29.6390120329322,29.73,3,112.881963,2274027,1.52017926663009,None
30,100000,90,2.67,2.74833333333333,112.58843,8.88190731498787,141.3282798881,137.654544604609,137.724078,0.36358793144148,30.9430535116667,32.1710127349909,30.95,4,112.576677,2271881,1.5183972123591,None
30,100000,90,2.67,2.69,113.165823,8.83659017793738,136.353376358351,137.450556923792,137.521194,0.371250006351921,30.441606387,30.8550185873606,30.44,3,113.152244,2288244,1.53203151396436,None
30,100000,90,2.67,2.655,113.243223,8.83055050455426,146.001279136713,139.120391023227,139.193282,0.376584425263026,30.0660757065,31.0420590081607,30.07,5,113.231242,2263415,1.51133698618531,None
30,100000,90,2.67,2.62333333333333,112.758099,8.86854256029982,145.3091775662,139.21358262643,139.285371,0.380866971710928,29.580207971,30.6861499364676,29.59,4,112.740268,2272649,1.51903010052608,None
30,100000,90,2.67,2.655,112.826932,8.86313207559344,137.962342309752,137.917595426868,137.979825,0.376609831501569,29.955550446,29.5982423101067,29.96,3,112.812095,2287743,1.53161143228993,None
30,100000,90,2.67,2.65666666666667,112.917931,8.85598939994747,126.572513928487,135.440933212045,135.509801,0.376299970720828,29.9985303356667,28.7954830614806,30,3,112.903615,2286896,1.53090575222856,None
30,100000,90,2.67,2.605,113.237277,8.8310141897884,138.397171638281,137.827184128599,137.894323,0.38383974215675,29.4983106585,30.2943058221369,29.5,3,113.223081,2270971,1.51763117812643,None
30,100000,90,2.67,2.71333333333333,113.028928,8.8472926152144,121.340907581694,134.93387513145,135.012646,0.367957025914005,30.6685157973333,28.0712530712531,30.68,4,113.014819,2285362,1.52963091570471,None
40,100000,90,3.56,3.62833333333333,111.568226,8.96312539736896,154.832044789463,152.249478131374,152.291226,0.27548250277446,40.4806713336667,40.5144694533762,40.45,7,111.553372,2297194,1.5395437996045,None
40,100000,90,3.56,3.49833333333333,111.488376,8.96954495058749,156.884071704555,150.45370982182,150.510776,0.285635292182468,39.002350204,41.5435921867556,38.98,5,111.477489,2315080,1.55444258596785,None
40,100000,90,3.56,3.62833333333333,111.371498,8.97895797361009,148.818535282104,148.492651274231,148.536427,0.275586977860358,40.4092918576667,40.2158934313275,40.38,5,111.358816,2322871,1.56094333095048,None
40,100000,90,3.56,3.61,111.340464,8.9814606844103,149.246859677258,149.909106100646,149.962763,0.276841425293167,40.193907504,39.9815327793167,40.17,5,111.327117,2311478,1.5514469719528,None
40,100000,90,3.56,3.565,111.334087,8.9819751250127,147.792908956552,147.988034342216,148.03673,0.280314735221131,39.6906020155,39.6914446002805,39.66,5,111.313683,2308498,1.54896063104312,None
40,100000,90,3.56,3.695,111.412802,8.97562921000766,155.399017189719,152.626289525936,152.664979,0.270569456711322,41.167030339,41.6328371673433,41.13,5,111.400384,2330358,1.56718725137196,None
40,100000,90,3.56,3.55,111.655827,8.95609326327412,152.64551401344,149.545544359624,149.54909,0.281612533690141,39.637818585,39.967143862943,39.6,5,111.640555,2311849,1.55175311757025,None
40,100000,90,3.56,3.645,111.174762,8.99484722980563,150.973171684784,149.658361245542,149.709378,0.274237693068587,40.523200749,40.0320073159579,40.49,5,111.159221,2305281,1.54628393861404,None
50,100000,90,4.45,4.53,110.437731,9.05487636286189,161.623840409859,163.389812676233,163.430819,0.22060254194702,50.028292143,50.2759381898455,49.95,5,110.424518,2331294,1.56801501981486,None
50,100000,90,4.45,4.305,110.704482,9.03305793888273,165.470378778784,162.373876608982,162.416348,0.232061959788231,47.658279501,48.5094850948509,47.59,7,110.692203,2327832,1.56511688008452,None
50,100000,90,4.45,4.4,110.496582,9.05005369306356,169.808884297521,165.392185515152,165.435794,0.227223749355682,48.61849608,49.7159090909091,48.54,6,110.485297,2332044,1.56863248204977,None
50,100000,90,4.45,4.38,110.532839,9.047085092965,159.591473627878,161.680894755327,161.723483,0.228270401243912,48.413383482,47.8310502283105,48.34,5,110.519649,2330726,1.5675329194726,None
50,100000,90,4.45,4.42666666666667,110.929837,9.01470719730707,167.59904830164,166.116879946913,166.160292,0.225832654143072,49.1049411786667,49.7552710843374,49.05,5,110.914642,2324923,1.56270026330731,None
50,100000,90,4.45,4.425,110.607861,9.04094872605845,159.80933533361,161.761114684746,161.800396,0.225774627711111,48.9439784925,49.3220338983051,48.88,5,110.595155,2329127,1.56620315665923,None
50,100000,90,4.45,4.43,110.496225,9.05008293269748,166.327811436831,163.843506170805,163.886691,0.225715115739278,48.949827675,49.9435665914221,48.89,6,110.4787,2320732,1.55920642562542,None
50,100000,90,4.45,4.35166666666667,110.707401,9.03281976604256,159.564145505251,161.467443156645,161.502077,0.229792385632325,48.1761706685,47.7786288778246,48.12,5,110.687224,2333579,1.56990954882537,None
50,100000,90,4.45,4.46,110.706982,9.03285395314995,159.196176610563,163.393595010463,163.434125,0.224204016059791,49.375313972,48.636023916293,49.31,7,110.690189,2324338,1.56221409808597,None
60,100000,90,5.34,5.23666666666667,110.020698,9.08919883420482,187.466496707308,186.491908119669,186.526267,0.19046448705156,57.614172186,58.115849777212,57.51,7,110.007391,2336892,1.57272163419514,None
60,100000,90,5.34,5.23,110.133121,9.07992065347898,174.295961305748,179.330145962396,179.366122,0.191183737883684,57.599622283,58.0783938814532,57.49,6,110.11577,2343316,1.57807571552181,None
60,100000,90,5.34,5.435,109.782183,9.10894621215539,189.860544186022,191.057358498007,191.094488,0.183914210431463,59.6666164605,59.5982827353573,59.57,8,109.767526,2350791,1.58431721676831,None
60,100000,90,5.34,5.225,109.850776,9.10325840574854,169.257419320376,176.084537112281,176.120025,0.191226254396172,57.39703046,56.2838915470494,57.29,6,109.836391,2350945,1.58443314225289,None
60,100000,90,5.34,5.23333333333333,110.126983,9.08042672884265,183.445575885432,183.525382992675,183.558879,0.191030691965287,57.6331211033333,58.5509554140127,57.52,6,110.114866,2344387,1.57896852137928,None
60,100000,90,5.34,5.26,110.179117,9.07613009822905,183.819100078552,184.996775142269,185.033939,0.190109050087136,57.954215542,57.2401774397972,57.84,7,110.166869,2350662,1.58420026921664,None
60,100000,90,5.34,5.3,109.838331,9.10428983120656,188.619912187018,187.544183726415,187.580367,0.188655713021698,58.21431543,57.4842767295598,58.1,7,109.823099,2346019,1.58033189421998,None
60,100000,90,5.34,5.18,109.965363,9.0937725545452,178.639753929329,181.46670526834,181.500808,0.193048536592986,56.962058034,56.4189189189189,56.86,7,109.948919,2346513,1.58073688048547,None
60,100000,90,5.34,5.45,109.857514,9.10270006656076,204.191566366468,198.077698603976,198.108484,0.183453488222324,59.87234513,62.0183486238532,59.74,8,109.84019,2342243,1.57719362599484,None
60,100000,90,5.34,5.375,109.966476,9.09368051405048,198.161168199027,194.527507939845,194.565314,0.185985238066667,59.10698085,59.5348837209302,58.98,8,109.953929,2347473,1.58154854689255,None
70,100000,90,6.23,6.34666666666667,109.254111,9.15297365789741,228.482937292564,229.640204903099,229.671378,0.15750358711187,69.339942448,68.9338235294118,69.18,12,109.240076,2370689,1.60095445958559,None
70,100000,90,6.23,6.095,109.430965,9.13818131824023,232.733788661569,227.70988704676,227.74146,0.164035488948865,66.6981731675,66.8580803937654,66.55,12,109.418637,2348177,1.58217652811459,None
70,100000,90,6.23,6.345,109.479732,9.13411077769171,219.474598138761,223.218271222485,223.247548,0.157571800221172,69.464889954,69.2277383766746,69.3,9,109.467182,2356652,1.58925536359935,None
70,100000,90,6.23,6.3,109.201363,9.15739485779129,235.082703010226,232.995221431217,232.997817,0.158703522660053,68.79685869,69.660097870652,68.64,9,109.183451,2361106,1.59296413253772,None
70,100000,90,6.23,6.20666666666667,109.352754,9.1447171051586,237.468707728126,233.792031731203,233.794185,0.161073917647422,67.871609316,68.3447442609746,67.71,10,109.339511,2351795,1.5851984123043,None
70,100000,90,6.23,6.1,109.377962,9.14260955054182,208.142972319269,213.010500373224,213.034458,0.163933036256284,66.72055682,65.4508196721312,66.57,9,109.365417,2358429,1.59072155287074,None
70,100000,90,6.23,6.34666666666667,109.373746,9.14296196822225,250.123027152037,244.211689776786,244.24276,0.157541441465336,69.4158707946667,71.3760504201681,69.26,12,109.36117,2364164,1.59551635144258,None
70,100000,90,6.23,6.295,109.414409,9.13956405869724,246.422738017805,241.259269434207,241.288911,0.158838423359809,68.8763704655,69.1024622716442,68.72,10,109.395703,2356683,1.58927803240319,None
70,100000,90,6.23,6.42,109.162753,9.16063375572802,234.392943909059,235.52067701324,235.543966,0.155736106426532,70.082487426,69.7429906542056,69.92,10,109.15106,2357963,1.5903514642057,None
70,100000,90,6.23,6.23,109.589519,9.12496020718916,203.819692250085,210.352890919208,210.383756,0.160366675903959,68.274270337,68.1781701444623,68.11,9,109.575752,2363261,1.59475740450455,None
80,100000,90,7.12,7.26333333333333,108.745619,9.19577275108435,314.008451064344,313.39677322235,313.416886,0.137676050510096,78.9855679336667,79.7498852684718,78.78,12,108.73103,2373952,1.60372699497209,None
80,100000,90,7.12,7.20333333333333,108.80196,9.19101089723016,289.612722940374,293.503156474086,293.505487,0.138811387403748,78.37367852,77.2816657027183,78.15,12,108.785471,2369182,1.59974766260867,None
